control_r1	control_r2	control_r3	MI_IZ_r1	MI_IZ_r2	MI_IZ_r3	MI_IZ_r4	MI_remote_r1	MI_remote_r2	MI_remote_r3	MI_remote_r4	Protein_Group	Protein_Ids	Protein_Names	Genes
11.70011425	11.76693439	11.46036339	11.45054626	11.47499371	11.67367172	11.17014408	11.96860886	11.61058617	11.56604004	11.90200233	E9Q0S6;Q5SSZ5;Q8CGB6	E9Q0S6;Q5SSZ5;Q8CGB6	E9Q0S6_MOUSE;TENS3_MOUSE;TNS2_MOUSE	Tns1;Tns2;Tns3
14.30735016	13.6850996	14.16697121	14.00036049	13.9217577	13.7201376	13.56890583	14.59419632	14.17948151	14.51496696	14.17664051	E9Q264	E9Q264	E9Q264_MOUSE	Myh15
9.312855721	8.105674744	9.029071808	10.10017586	10.40188217	10.90939808	11.26511097	8.836803436	9.642991066	9.353253365	9.757242203	E9Q3E1;J3QMK6;Q80VQ0	E9Q3E1;J3QMK6;Q80VQ0	AL3B1_MOUSE;AL3B2_MOUSE;AL3B3_MOUSE	Aldh3b1;Aldh3b2;Aldh3b3
10.77045727	10.83185387	10.59071827	11.43295383	12.01659966	11.6156435	11.62028885	11.08123016	11.3226099	10.75115871	10.6520834	E9Q3G8	E9Q3G8	E9Q3G8_MOUSE	Nup153
14.43464756	14.6649971	14.49034309	14.04524803	13.87228012	13.87257862	12.98911285	14.44676685	14.08667564	14.33960629	14.09179115	E9Q3H6	E9Q3H6	E9Q3H6_MOUSE	Coq10a
10.88711357	10.41072655	10.90203571	10.73091984	9.471906662	9.757735252	10.23719692	10.2297678	10.09685993	10.34908199	10.42284298	E9Q3H6;Q3THF9	E9Q3H6;Q3THF9	CQ10B_MOUSE;E9Q3H6_MOUSE	Coq10a;Coq10b
12.20356178	12.30535507	12.20800591	12.0909729	11.96421051	12.88178539	11.61260128	12.39545155	12.19878292	12.36678696	12.24013805	E9Q3L2	E9Q3L2	PI4KA_MOUSE	Pi4ka
14.48634434	14.44366264	14.53665352	14.1542244	13.91148567	14.01966	13.35207081	14.40611839	14.0599699	14.45153332	14.25961113	E9Q401	E9Q401	RYR2_MOUSE	Ryr2
12.57720661	12.73611832	12.96425056	12.5090971	12.23745537	12.41733551	11.64328766	12.8402977	12.19382095	12.84110641	12.19698048	E9Q401;E9PZQ0	E9Q401;E9PZQ0	RYR1_MOUSE;RYR2_MOUSE	Ryr1;Ryr2
11.75850677	11.69143867	11.58649254	13.67474365	13.67265701	14.21595764	13.77748108	13.0080328	12.9578619	12.23691368	12.62348175	E9Q414	E9Q414	APOB_MOUSE	Apob
12.06586075	12.0510149	12.25077534	11.88773823	11.43645668	9.873114586	11.768466	12.2806406	12.15528297	12.37744617	12.08523655	E9Q4Z2	E9Q4Z2	ACACB_MOUSE	Acacb
10.1561718	9.632013321	10.00600338	11.57997131	11.59292412	11.92311192	11.99900246	9.122397423	10.96999836	8.805893898	9.761569977	E9Q555	E9Q555	RN213_MOUSE	Rnf213
15.38365746	15.61586285	15.38498592	15.60342884	15.22386932	14.98124123	14.63341522	15.51291656	15.79097176	15.66395569	15.61624718	E9Q557	E9Q557	DESP_MOUSE	Dsp
13.82170391	13.78015041	14.00393963	13.64349556	13.18176556	13.30243874	12.0737772	13.68489075	13.96710014	14.02542496	13.5638876	E9Q5A6	E9Q5A6	E9Q5A6_MOUSE	Nr1h5
11.66694736	10.94223595	11.17257786	12.10804367	12.52476215	12.49328709	11.96872807	11.57925892	11.85170174	9.617131233	11.13597202	E9Q5C9	E9Q5C9	NOLC1_MOUSE	Nolc1
16.50542641	16.50252342	16.35368347	16.92611122	17.11717606	17.10222244	16.8893013	16.73989868	16.939188	16.46079445	16.63292503	E9Q616	E9Q616	E9Q616_MOUSE	Ahnak
10.39328289	10.91828918	10.54872608	10.13320637	10.64010048	9.724032402	10.48189163	10.57174301	10.8270731	10.01872921	10.11911678	E9Q6P5	E9Q6P5	TTC7B_MOUSE	Ttc7b
12.29373932	12.36756802	12.13657475	12.09901619	12.3200388	12.33425617	12.3057394	12.40014076	12.57180023	12.18302441	12.57978058	E9Q6R7	E9Q6R7	E9Q6R7_MOUSE	Utrn
13.22139359	13.19839096	12.80203342	12.73301315	12.78023434	12.649436	12.40243626	13.20631123	13.21223545	12.6830101	13.09468651	E9Q6R7;P11531	E9Q6R7;P11531	DMD_MOUSE;E9Q6R7_MOUSE	Dmd;Utrn
11.37661934	11.31151581	11.28909111	10.53047466	11.72255993	11.28095055	10.69646358	11.4736805	11.43601894	11.57329178	11.61137962	E9Q6R7;Q05AA6;P11531	E9Q6R7;Q05AA6;P11531	DMD_MOUSE;DRP2_MOUSE;E9Q6R7_MOUSE	Dmd;Drp2;Utrn
12.46196556	12.60054016	12.42836285	12.54111576	12.94593239	12.84293938	13.08891106	12.57674217	12.64325142	12.53821564	12.61305523	E9Q7G0	E9Q7G0	NUMA1_MOUSE	Numa1
13.64183712	13.49499321	13.81589317	13.55950832	12.73484135	13.3724432	12.41787338	13.19142628	12.48188972	13.27773476	13.30832481	E9Q7L0	E9Q7L0	E9Q7L0_MOUSE	Ogdhl
11.47963905	9.092601776	10.63800144	12.50186729	11.77401257	12.67573643	11.47483158	11.60664082	12.04092979	11.2541666	11.55435371	E9Q8B5	E9Q8B5	E9Q8B5_MOUSE	Cfhr4
9.309791565	12.75425911	9.665704727	13.93554306	13.35823917	13.77068424	13.14181995	12.95445061	13.29347134	10.54122448	9.445577621	E9Q8B5;P06909	E9Q8B5;P06909	CFAH_MOUSE;E9Q8B5_MOUSE	Cfh;Cfhr4
12.21672153	12.4407444	12.3569994	12.03952599	12.04953575	11.87299824	11.59883881	12.38071823	12.18623161	12.23005962	12.4799118	E9Q8Q6	E9Q8Q6	E9Q8Q6_MOUSE	Ccdc141
10.8281765	11.20830154	11.17155838	11.56163597	11.34245777	10.81653595	11.12440872	11.31314373	11.49686337	11.30836201	11.49123669	E9Q912	E9Q912	GDS1_MOUSE	Rap1gds1
12.34557724	12.4942503	12.27395248	11.89654827	12.29604721	12.07808113	9.95046711	11.96985435	12.93989182	12.73573399	12.44002533	E9Q9K5	E9Q9K5	TRDN_MOUSE	Trdn
12.38262367	12.33811474	12.45452785	13.54103565	13.63240433	13.59455776	13.87397289	12.74975395	13.20597172	12.78638554	13.05106831	E9QA15	E9QA15	E9QA15_MOUSE	Cald1
11.32295322	10.66522026	11.07036209	11.04730797	11.28689289	10.05745316	9.658770561	11.3335247	11.92695236	11.2739706	10.56582165	E9QAT4	E9QAT4	SC16A_MOUSE	Sec16a
14.2397995	14.42250538	14.3571806	14.06247616	14.77018929	14.21932697	9.484805107	14.6371851	14.78173923	13.7508955	14.46438026	F2YMG0	F2YMG0	PRS56_MOUSE	Prss56
9.664341927	11.202075	8.182339668	11.97334576	9.771348953	12.74985886	11.43173218	11.66536713	11.16286373	11.47789478	12.0552454	F6TQW2	F6TQW2	F6TQW2_MOUSE	Ighg2c
14.3747406	14.40834999	14.38877106	15.19600677	15.21134853	15.1515913	15.18315506	14.62164593	14.84141159	14.55800247	14.66363049	F6YVP7;P62270;A0A1Y7VKY1	F6YVP7;P62270;A0A1Y7VKY1	A0A1Y7VKY1_MOUSE;F6YVP7_MOUSE;RS18_MOUSE	Rps18;Rps18-ps5;Rps18-ps6
11.79308319	11.7976408	11.87014484	12.07750034	12.46046829	12.38068581	12.59135151	11.99094772	12.11182308	11.65902328	12.23487473	F6ZDS4	F6ZDS4	TPR_MOUSE	Tpr
14.03367233	13.95719242	14.10118771	13.85518932	13.90058422	13.38232708	12.84350681	14.03456688	14.222682	14.21271706	14.20236111	F8VPN4	F8VPN4	F8VPN4_MOUSE	Agl
11.70249748	11.13399601	10.93315983	11.38463306	11.37192345	11.68281937	11.38884068	11.07831764	11.23827362	11.63082695	11.39854622	F8VPU6;P70398	F8VPU6;P70398	F8VPU6_MOUSE;USP9X_MOUSE	Usp9x;Usp9y
11.01286221	11.71649837	11.32239628	11.70966148	11.99453068	12.24728394	12.17815399	11.79995346	11.73064423	11.11189175	11.74154282	F8VQC1	F8VQC1	F8VQC1_MOUSE	Srp72
20.51410484	20.55229568	20.53204727	20.39366341	20.4821434	20.31703186	10.66157436	20.32205009	20.43262482	20.15051079	20.81377411	G3UW82;P13541;Q5SX39;P13542;Q5SX40	G3UW82;P13541;Q5SX39;P13542;Q5SX40	G3UW82_MOUSE;MYH1_MOUSE;MYH3_MOUSE;MYH4_MOUSE;MYH8_MOUSE	Myh1;Myh2;Myh3;Myh4;Myh8
14.04405212	14.3143425	14.28726482	14.37596226	13.91409588	14.12554264	13.11476517	14.27646637	14.4733696	14.38160419	13.95501423	G3UW82;Q02566;E9Q264;P13541;Q5SX39;P13542;Q5SX40	G3UW82;Q02566;E9Q264;P13541;Q5SX39;P13542;Q5SX40	E9Q264_MOUSE;G3UW82_MOUSE;MYH1_MOUSE;MYH3_MOUSE;MYH4_MOUSE;MYH6_MOUSE;MYH8_MOUSE	Myh1;Myh15;Myh2;Myh3;Myh4;Myh6;Myh8
13.07141876	13.37377644	13.76357555	13.26025391	12.78783703	11.42066002	12.23774815	12.79993534	13.25088787	13.18725014	10.43664932	G3UW82;Q02566;P13541;Q5SX39;P13542;A2AQP0;Q5SX40	G3UW82;Q02566;P13541;Q5SX39;P13542;A2AQP0;Q5SX40	G3UW82_MOUSE;MYH1_MOUSE;MYH3_MOUSE;MYH4_MOUSE;MYH6_MOUSE;MYH7B_MOUSE;MYH8_MOUSE	Myh1;Myh2;Myh3;Myh4;Myh6;Myh7b;Myh8
13.08147812	12.07375336	13.40868759	13.37969017	12.60412884	10.09135342	11.71122837	13.33191013	13.2839365	12.9902935	10.30794334	G3UW82;Q5SX40	G3UW82;Q5SX40	G3UW82_MOUSE;MYH1_MOUSE	Myh1;Myh2
11.60665035	11.33367538	11.63602161	11.22468281	10.36837578	9.480204582	8.962197304	10.83571053	11.72455692	11.82246304	11.83070183	G3X8Y1	G3X8Y1	G3X8Y1_MOUSE	Trim55
12.75157738	12.81807518	12.67286301	12.29878139	12.21287918	11.97533226	10.15154648	12.90353775	12.36978817	12.64915466	12.73646355	G3X8Y1;Q9ERP3	G3X8Y1;Q9ERP3	G3X8Y1_MOUSE;TRI54_MOUSE	Trim54;Trim55
10.82801723	11.2304945	10.99419785	11.53414249	11.54752159	11.6020956	11.70642281	11.23197746	11.35905743	11.14642906	11.23415279	G3X972	G3X972	G3X972_MOUSE	Sec24c
9.16469574	8.47505188	9.761008263	15.00278854	15.97266579	16.26064682	15.18119144	14.26142693	16.11148453	10.50982475	15.97485161	G3X9C2	G3X9C2	FBX50_MOUSE	Nccrp1
8.628740311	8.80782032	10.31467342	13.21004868	13.03242302	12.4444952	12.40007401	11.79005146	12.5088644	11.36210823	12.40630054	G3X9D6	G3X9D6	G3X9D6_MOUSE	Apon
12.39117146	12.3524189	12.37741375	12.52018929	12.41585541	12.63013268	12.64176941	12.5554018	12.61396694	12.48060322	12.39245415	G5E829	G5E829	AT2B1_MOUSE	Atp2b1
13.21463966	13.03023052	12.9348278	13.37498474	13.18273735	12.63872337	12.23795986	12.84832573	12.95504665	13.03651142	13.43720627	G5E895	G5E895	G5E895_MOUSE	Akr1b10
12.39111423	12.00636482	12.31116676	12.4526968	11.73793983	9.562462807	11.51564026	11.03799248	12.27581882	12.29053974	9.759637833	G5E895;P45377	G5E895;P45377	ALD2_MOUSE;G5E895_MOUSE	Akr1b10;Akr1b8
14.37227345	13.81677341	14.2215414	13.60296535	13.82222271	13.59797096	12.52706432	14.05496025	14.07622242	14.27133179	13.82591248	G5E8J6	G5E8J6	G5E8J6_MOUSE	Hrc
12.02475834	12.28499794	12.06963062	11.67100143	12.22528839	12.06960106	12.4152422	12.50351238	12.51705456	12.36404991	12.36357117	G5E8K5	G5E8K5	ANK3_MOUSE	Ank3
12.1858263	11.86231232	11.9165926	11.67949295	12.07949162	12.30493546	10.10820103	12.02861023	12.052001	12.20290756	10.63617992	G5E8K5;Q02357;Q8C8R3	G5E8K5;Q02357;Q8C8R3	ANK1_MOUSE;ANK2_MOUSE;ANK3_MOUSE	Ank1;Ank2;Ank3
11.62203312	11.19843292	11.33378696	11.36616325	10.76261902	10.4142437	11.26054287	11.41900158	11.46114731	11.78487206	11.46481609	G5E8K5;Q8C8R3	G5E8K5;Q8C8R3	ANK2_MOUSE;ANK3_MOUSE	Ank2;Ank3
11.32233334	11.28909111	11.18687534	11.36483479	11.85473633	11.70412827	11.96083069	11.43691921	11.79078007	11.4280777	11.42549419	G5E8V9	G5E8V9	ARFP1_MOUSE	Arfip1
14.52553272	15.24637318	14.20614433	15.50180912	16.27315903	16.25231171	14.87594604	13.24584103	15.41664219	11.22676182	13.91837883	G5E8Z3	G5E8Z3	G5E8Z3_MOUSE	2310050C09Rik
9.913286209	9.875221252	9.737630844	9.837928772	9.085727692	9.559792519	9.97629261	9.838909149	8.843914032	10.48950195	9.108216286	I3ITR1;Q9D924	I3ITR1;Q9D924	I3ITR1_MOUSE;ISCA1_MOUSE	AK157302;Isca1
15.81312752	15.92008495	15.66516972	15.50708199	15.81340027	15.9510088	14.80565834	16.22689247	15.92072773	16.19512749	16.29043579	J3QNM7;Q9CPQ8	J3QNM7;Q9CPQ8	ATP5L_MOUSE;J3QNM7_MOUSE	Atp5mg;Gm5426
11.27142239	11.59177971	11.08778095	11.42069721	11.20383739	10.76621151	8.813947678	11.54910564	11.43430519	11.61250877	11.77727985	L7N1Y0;E9Q0T8;A0A087WR13;Q8BW94	L7N1Y0;E9Q0T8;A0A087WR13;Q8BW94	A0A087WR13_MOUSE;DYH3_MOUSE;E9Q0T8_MOUSE;L7N1Y0_MOUSE	Dnah3;Dnah7a;Dnah7b;Dnah7c
14.59908772	14.51877594	14.77637672	14.66318035	14.40362453	14.37208271	13.78762722	14.41384602	14.20269775	14.51843834	14.24023247	O08528	O08528	HXK2_MOUSE	Hk2
13.90279007	13.68130398	13.61598587	13.98293114	14.09048462	14.09139442	14.05806828	13.97458458	14.11332703	13.84993267	13.80326366	O08529	O08529	CAN2_MOUSE	Capn2
12.85760784	12.99890995	12.93126583	12.68066692	12.78870773	12.8528862	12.14195728	12.69549847	12.75675678	13.02002335	12.8357029	O08532	O08532	CA2D1_MOUSE	Cacna2d1
12.77358818	13.12025738	12.66338062	12.81692982	13.22278404	13.10821438	13.11128902	12.85930538	13.17459297	12.8716011	13.09502316	O08547	O08547	SC22B_MOUSE	Sec22b
14.56235027	14.53295231	14.49278545	14.38680553	14.58229446	14.13476276	13.9418087	14.5955143	15.27438927	14.42654037	14.81844711	O08553	O08553	DPYL2_MOUSE	Dpysl2
11.50217056	11.99548435	11.73584747	11.77783489	11.95380402	12.52137947	11.89461708	11.92915821	12.17664719	11.80929375	12.04178619	O08573	O08573	LEG9_MOUSE	Lgals9
12.15153694	11.99827671	12.28387547	12.17237759	12.54525661	12.28111267	12.24526119	12.39648724	12.31173706	12.18853951	12.364748	O08579	O08579	EMD_MOUSE	Emd
11.63507843	11.42603397	11.58062172	12.25368214	13.01994991	12.6057291	12.81949615	12.1268816	12.5206995	12.09571362	12.2329607	O08583	O08583	THOC4_MOUSE	Alyref
11.89883232	11.82054615	11.97028542	12.45717812	12.99118328	12.86680794	12.99248028	12.28445148	12.23909473	12.19995785	12.27201462	O08583;Q9JJW6	O08583;Q9JJW6	ALRF2_MOUSE;THOC4_MOUSE	Alyref;Alyref2
13.06445503	12.99058247	12.94560432	13.13654709	13.5310154	13.44801331	13.75948238	12.99457836	13.0319767	12.9893961	13.0055294	O08585	O08585	CLCA_MOUSE	Clta
12.28021431	12.33829594	12.12229061	11.72689056	12.20635509	12.24576378	12.10846519	12.1999054	12.16006374	12.34657192	12.43886185	O08599	O08599	STXB1_MOUSE	Stxbp1
13.58491516	13.78363228	13.93598461	13.32370186	13.21884155	13.40082645	12.72734356	13.67562675	13.5819416	13.80444336	13.48126984	O08600	O08600	NUCG_MOUSE	Endog
11.61669636	10.66562939	11.12154007	12.19601536	11.96122169	12.51446724	12.79656506	11.20678806	10.95713139	11.03943348	10.8601408	O08638;Q6URW6;Q8VDD5	O08638;Q6URW6;Q8VDD5	MYH11_MOUSE;MYH14_MOUSE;MYH9_MOUSE	Myh11;Myh14;Myh9
11.67848969	11.82173824	11.39508915	13.00972176	13.25834084	13.67012501	13.9759016	12.03726578	12.13490105	11.75178242	12.20503235	O08638;Q8VDD5	O08638;Q8VDD5	MYH11_MOUSE;MYH9_MOUSE	Myh11;Myh9
12.30807781	12.28964424	12.18117714	12.97645855	12.58774281	12.63186836	12.61707497	12.3771944	12.69070053	12.57433128	12.56477547	O08663	O08663	MAP2_MOUSE	Metap2
12.61626434	12.53689766	12.35881042	14.6961689	13.5239048	14.18384457	13.31578636	12.83705044	13.29429054	12.75723171	12.54701042	O08677	O08677	KNG1_MOUSE	Kng1
13.27555084	13.5063076	12.96461868	15.20272827	14.25091267	14.88946152	14.28919792	13.74083519	14.03613949	13.76938343	13.36291599	O08677;Q6S9I3	O08677;Q6S9I3	KNG1_MOUSE;Q6S9I3_MOUSE	Kng1;Kng2
9.133829117	9.019656181	14.23463058	17.0201664	17.47817802	17.56419373	18.05254173	14.57767105	11.9665451	9.516897202	14.15942192	O08692	O08692	NGP_MOUSE	Ngp
14.60346413	14.22863102	14.35133266	15.19707489	14.39395332	14.28114033	14.11120892	14.30487156	14.04659557	14.482934	14.51564407	O08709	O08709	PRDX6_MOUSE	Prdx6
12.4002285	12.41007996	12.26345444	12.19265366	11.99423313	12.5080843	11.75346375	12.37711334	12.44439411	12.4021349	12.20840836	O08715	O08715	AKAP1_MOUSE	Akap1
12.88329029	12.82193565	12.83572292	14.37367439	12.49193859	13.05648708	11.98874474	12.8974638	12.67500687	13.20611095	12.24332237	O08716;P24526;P04117	O08716;P24526;P04117	FABP4_MOUSE;FABP9_MOUSE;MYP2_MOUSE	Fabp4;Fabp9;Pmp2
11.68653965	11.64327431	11.97004128	12.30181885	12.31393147	12.72764874	12.88091278	12.22622871	12.21823597	11.79767799	12.44779873	O08734	O08734	BAK_MOUSE	Bak1
12.11921692	11.75733566	12.01805019	12.30892181	11.89500713	12.11240387	11.69729328	11.9628706	11.99849892	12.16500759	11.72585583	O08739	O08739	AMPD3_MOUSE	Ampd3
12.5742197	11.97867489	12.48439026	12.22863579	12.52672386	12.51282406	10.33900928	11.79975891	12.20463276	12.17706394	12.19499397	O08739;Q3V1D3	O08739;Q3V1D3	AMPD1_MOUSE;AMPD3_MOUSE	Ampd1;Ampd3
17.60916519	17.64693832	17.68518639	17.36140442	17.23602295	17.31225395	16.21111488	17.59237671	17.31853485	17.53368759	17.26896286	O08749	O08749	DLDH_MOUSE	Dld
16.17464256	16.22335434	16.3637867	16.23342896	15.74793339	15.78830814	14.95966721	16.03207588	15.73173046	16.2160759	15.91666508	O08756	O08756	HCD2_MOUSE	Hsd17b10
11.31633282	11.6617384	11.80227375	12.28903866	12.42182064	12.42451763	12.61656475	11.9113884	11.9936142	12.06732655	12.17408276	O08784	O08784	TCOF_MOUSE	Tcof1
12.84985256	12.99805641	12.86829185	12.98419094	12.9807806	12.87826157	12.91554546	13.06015015	13.03701115	12.89183331	12.93523312	O08788	O08788	DCTN1_MOUSE	Dctn1
12.78727245	13.0351305	12.72318554	13.60627842	13.50418568	13.04580212	13.38171864	13.19611645	13.55269337	13.02766895	13.22838306	O08795	O08795	GLU2B_MOUSE	Prkcsh
11.97938633	11.71833992	11.543046	12.39711857	11.6552	12.00814152	9.626856804	11.99691868	11.72034264	12.31029224	12.09418964	O08804	O08804	O08804_MOUSE	Serpinb6b
16.0625	16.25110817	16.08276367	16.76916695	16.5746994	16.58437157	16.68714333	16.38272476	16.61532784	16.15465927	16.51856995	O08807	O08807	PRDX4_MOUSE	Prdx4
14.86983967	14.73033714	14.8142767	15.37094593	15.22921658	14.63925552	14.73445511	14.87514019	14.97702026	14.65226269	14.91179943	O08807;P35700	O08807;P35700	PRDX1_MOUSE;PRDX4_MOUSE	Prdx1;Prdx4
11.9533596	11.81680393	11.59403515	12.37253284	12.68922234	12.63715935	12.82515144	11.95811749	12.30018425	12.21186733	12.3614645	O08810	O08810	U5S1_MOUSE	Eftud2
11.02984619	12.97910213	8.198296547	12.47369862	12.86258888	14.04450512	13.50831509	11.98947239	12.86130619	12.93046188	13.34492016	O08912	O08912	GALT1_MOUSE	Galnt1
10.52449226	10.94853497	9.546261787	10.6304493	9.469809532	11.50972557	11.84874058	10.45665264	11.59358692	11.28328514	11.40576935	O08915	O08915	AIP_MOUSE	Aip
13.65145493	13.82813644	13.56506634	13.47518921	13.83185196	13.75914955	13.70396805	13.82865238	13.87936306	13.649189	13.76870155	O08917	O08917	FLOT1_MOUSE	Flot1
9.071000099	9.426802635	9.932553291	11.10098457	11.4402256	12.04221344	10.34915733	8.563625336	11.09171295	9.392767906	10.32026196	O08999	O08999	LTBP2_MOUSE	Ltbp2
9.788071632	9.462306976	11.74954224	12.44763565	12.38583279	12.73633385	13.25431538	11.59814072	11.40838242	9.689630508	9.687205315	O09043	O09043	NAPSA_MOUSE	Napsa
12.77671432	13.02882767	13.02771282	13.05923653	13.4645462	13.21480179	13.64699745	13.37491703	13.33498573	13.06776333	13.15337753	O09044	O09044	SNP23_MOUSE	Snap23
13.42735195	13.38013649	13.39076042	13.75324821	13.93839455	13.88868618	14.01029205	13.76963139	13.70690632	13.36183453	13.27183247	O09061	O09061	PSB1_MOUSE	Psmb1
12.56216621	12.38027668	12.41097355	13.12054062	13.20947742	12.89244461	13.67103195	12.40722561	12.44173813	12.50843811	12.15432167	O09106;P70288	O09106;P70288	HDAC1_MOUSE;HDAC2_MOUSE	Hdac1;Hdac2
17.32125854	17.47476006	17.41205788	16.94191933	16.48444748	17.03271294	15.47855759	17.19809914	9.210161209	17.16080666	16.67616463	O09111	O09111	NDUBB_MOUSE	Ndufb11
12.51766205	12.36257172	11.96949482	10.68170738	10.67784691	9.174539566	12.83122444	12.38984871	12.75412941	12.95708752	12.99608898	O09118	O09118	NET1_MOUSE	Ntn1
13.29298306	12.94381905	12.9530344	14.03356934	12.97497177	13.13337708	12.79553413	12.97303581	12.43645668	12.99874401	13.14769745	O09131	O09131	GSTO1_MOUSE	Gsto1
17.14097977	17.07061386	17.29756927	17.03237915	16.56669998	16.88419342	15.70517635	17.20871925	17.0625	17.33722115	16.86759186	O09161	O09161	CASQ2_MOUSE	Casq2
13.04742527	13.24803543	12.96332073	13.7189827	13.91430092	14.24460888	14.02539921	13.36822033	13.55166054	13.26045036	13.53573704	O09167	O09167	RL21_MOUSE	Rpl21
11.11983585	11.46946907	11.62090206	12.17991257	12.24661255	12.06930923	10.99249268	12.0305357	11.58834934	11.41538239	11.92627716	O09172	O09172	GSH0_MOUSE	Gclm
11.15836334	11.0990057	11.21451378	11.21522999	11.26832581	10.2448988	10.34458542	11.12270546	11.27404594	11.48554802	11.58911324	O09174	O09174	AMACR_MOUSE	Amacr
13.61180878	13.50432205	13.50479412	14.23544598	14.76776028	14.99771309	14.90405083	14.28393459	14.47589779	13.82685661	14.20239925	O35074	O35074	PTGIS_MOUSE	Ptgis
12.3802824	12.58281898	12.26389694	12.36019421	12.76423931	12.90464783	12.85566711	12.44672108	13.05946827	12.59332561	12.59445953	O35114	O35114	SCRB2_MOUSE	Scarb2
16.25222969	16.17919159	16.32689476	16.08795357	15.82954407	15.86858845	15.25747299	16.13622284	15.89102173	16.09131432	15.98826122	O35129	O35129	PHB2_MOUSE	Phb2
16.52293015	16.85964394	16.46796036	16.39514351	16.01997375	15.95958042	15.46921253	16.53219986	16.43361855	16.5205822	16.43438148	O35143	O35143	ATIF1_MOUSE	Atp5if1
8.869477272	10.42971992	8.616086006	10.72132969	12.38045597	13.5670414	12.42701435	8.428553581	8.956730843	9.464993477	10.28227425	O35153	O35153	BET1L_MOUSE	Bet1l
14.67115402	14.76579857	14.52009106	14.46700668	14.98642826	14.77384472	14.4661274	14.90188026	15.02281475	14.72121143	14.82376003	O35206	O35206	COFA1_MOUSE	Col15a1
10.25304413	9.546344757	9.605156898	10.33851337	10.84440804	9.486560822	11.07483768	10.16303349	9.652323723	9.531310081	9.81913662	O35216	O35216	CENPA_MOUSE	Cenpa
12.01510811	11.88898277	11.64879322	12.67002296	12.23078346	11.89758492	11.75699425	12.10319233	12.36289978	12.27925968	12.31706524	O35226	O35226	PSMD4_MOUSE	Psmd4
12.14945793	12.22054768	12.1109333	12.89362049	13.18542099	12.960042	13.34609795	12.34340191	12.52550125	12.20035648	12.58674335	O35286	O35286	DHX15_MOUSE	Dhx15
11.8416748	11.7021637	11.81753159	12.24129486	12.61500168	11.78904438	11.85064411	12.1257267	12.1473484	11.7598505	11.63643456	O35295	O35295	PURB_MOUSE	Purb
11.49759769	11.70129776	11.32506371	12.25952816	12.36501789	12.58854389	12.3269043	12.00580025	12.09900284	11.38364983	10.59646416	O35326	O35326	SRSF5_MOUSE	Srsf5
11.68842983	11.11572647	11.25122833	12.32940102	12.39326477	12.1634016	11.80239964	11.68348598	11.78064251	11.63284492	11.76600266	O35343	O35343	IMA3_MOUSE	Kpna4
11.90103245	11.96124363	11.79912376	12.48143101	12.20016289	10.97895336	12.4221096	11.7602787	11.82316017	11.95796204	12.13737869	O35344	O35344	IMA4_MOUSE	Kpna3
12.37587833	12.13906479	12.13083744	12.91201687	11.13698483	12.52579021	12.55446148	12.21474361	12.47263241	12.35977173	12.11080647	O35344;O35343	O35344;O35343	IMA3_MOUSE;IMA4_MOUSE	Kpna3;Kpna4
11.35742569	10.10577774	11.45264244	12.14426613	11.87102699	10.20066357	10.36382771	11.41886997	11.67967796	11.66540718	10.48529625	O35345;Q60960	O35345;Q60960	IMA5_MOUSE;IMA7_MOUSE	Kpna1;Kpna6
12.67596149	12.67957211	12.59183788	12.90755558	13.07946777	13.29766178	13.31169128	12.70009327	13.05179024	12.69182873	12.86403751	O35350	O35350	CAN1_MOUSE	Capn1
12.39807606	12.97291565	12.84310818	13.4886055	13.1865387	12.94334793	12.77549076	12.87312698	13.30005264	13.11948395	13.05361366	O35381	O35381	AN32A_MOUSE	Anp32a
10.33327866	10.18434238	9.977751732	10.94408989	10.39758873	11.41580009	11.04256248	10.60281944	10.94552422	10.18539619	9.316029549	O35382	O35382	EXOC4_MOUSE	Exoc4
10.23612213	8.87005043	10.31617928	10.39848709	9.167638779	9.617468834	9.950325966	8.763454437	9.557469368	10.04502201	9.621574402	O35387	O35387	HAX1_MOUSE	Hax1
11.97498798	11.9892025	11.93632126	11.80769348	11.59621811	12.03877163	11.4258194	11.86757183	11.53617477	12.24616718	12.13532734	O35435	O35435	PYRD_MOUSE	Dhodh
16.78588676	16.904459	16.93762589	16.66663933	16.57479286	16.45260429	15.59586048	16.97370911	16.7321682	16.92938614	16.7292366	O35459	O35459	ECH1_MOUSE	Ech1
11.6353693	12.17661285	11.70944118	11.47198486	11.94130802	11.4819355	11.9131546	11.90883923	12.0079174	11.79005527	11.76250648	O35465	O35465	FKBP8_MOUSE	Fkbp8
12.08740616	12.31788445	12.25326824	12.56744003	12.98262119	12.74544144	12.9238348	12.73538017	12.43292522	12.36980724	12.73322105	O35593	O35593	PSDE_MOUSE	Psmd14
10.971838	10.84885788	10.418643	11.22364616	11.51558685	11.18640518	11.94144344	11.03289318	10.36563301	10.66272163	10.34369564	O35598	O35598	ADA10_MOUSE	Adam10
9.86162281	9.478451729	9.534495354	10.6918478	9.574319839	11.70059586	12.02481747	9.75520134	9.91679287	10.18617535	10.18555164	O35601	O35601	FYB1_MOUSE	Fyb1
11.64115334	11.54731846	11.42959499	11.44616318	11.94792175	12.12469006	11.97446156	11.59310627	12.05671883	11.84472942	11.87412453	O35609	O35609	SCAM3_MOUSE	Scamp3
